30h	36h	48h	54h	60h	72h
ENSG00000164975	-0.263835085535037	0.272370376355224	-0.164609857352379	0.336855061755958	-0.0764432595460137	-0.102967936990689
ENSG00000165192	-0.185167946503394	0.0201383754380042	0.089772723630448	-0.166854010071256	0.0141425706440064	0.0243870810859326
ENSG00000165233	-0.192569727092081	-0.0383187521438323	-0.258829667268705	-0.191074580356686	-0.279765470183908	-0.0915878887539951
ENSG00000165309	0.00825048536016541	-0.00272644004591823	-0.126116719505871	0.0397621990328938	-0.00138789081767499	-0.042671237840963
ENSG00000165724	-0.101241976454957	0.0986765846259405	-0.00876328481177957	0.0208957878964033	0.0366140852176938	0.194934621434953
ENSG00000165782	0.028190946265623	-0.0713485016897595	0.0212949629503131	-0.0682829985257799	0.0559870728642033	0.260645492283755
ENSG00000165813	0.202972973920539	-0.247690336959093	-0.0428656315218827	0.0512719680997039	-0.0878997482209485	-0.0293989288274249
ENSG00000165887	-0.0367928778015158	0.173144277689654	0.107063769361631	-0.0512714713660962	0.340774219651973	0.103685693298944
ENSG00000165929	-0.0782065591274546	0.0890244778845333	0.111816774368029	-0.0721259334281399	0.0276025875846271	-0.03486394046952
ENSG00000165985	-0.0929954642678611	0.0714198596594742	-0.0249289975347586	0.0214954679412103	-0.00390430236887074	0.0456522757176252
ENSG00000166260	-0.0387409877390631	0.198293632838359	0.0884475349397832	0.00783133810708077	0.0773931123714574	0.322592331129755
ENSG00000166426	-0.126648521968103	-0.182654972917568	0.029008464931817	-0.148377076123595	-0.117614595055972	-0.331909730345232
ENSG00000166446	-0.0376250797609868	0.150516452737852	-0.0252386366463068	-0.0744466146177576	-0.0982702532785851	-0.232251346506093
ENSG00000166532	0.0696709183152304	-0.0756591051266732	0.0717818612700745	0.256820975710178	0.00206569074281345	-0.0372163385798811
ENSG00000166575	-0.10510518258611	-0.682819753079739	0.207843099566818	-0.0388286628055449	0.13660403905707	-0.0025886471118118
ENSG00000166716	-0.0109270298705878	0.20383260280229	0.0618626821839499	-0.1718977644934	0.089053647071595	-0.016748223148278
ENSG00000166793	0.00542986517688308	0.0334252806676683	-0.0138429671130297	-0.0306838294633585	-0.217705956850721	-0.0838323670605299
ENSG00000167014	0.152683368235465	0.0979533316370604	-0.107735979208888	-0.0190349341385557	-0.170726932347951	-0.395619231749484
ENSG00000167112	-0.12650259119372	-0.0197873200684307	0.111551276758015	-0.213462207358416	-0.141505683412591	-0.299173144180822
ENSG00000167548	0.0684853562445073	-0.0423852482893133	0.0842186882990455	-0.133039520028799	-0.0481055717623056	0.147818975863064
ENSG00000167716	0.107336090411926	-0.0450268248640698	0.0666769764864015	-0.114422419635388	0.00807571156702291	0.0649732675542459
ENSG00000167766	0.039586938337882	-0.0110113770860686	-0.0082867607314047	0.0461857449485403	0.541699811714465	0.0888536020597256
ENSG00000167815	-0.195410958519185	-0.415926834024209	0.268679492950233	-0.00886482076514383	-0.254462214407275	0.044964397279682
ENSG00000168172	-0.0622178380691019	-0.494151700039779	0.0885180392207197	0.163717051654638	0.159532007794966	0.501553609388331
ENSG00000168237	0.060539707036798	0.375780870852457	-0.26407082818426	0.0369524013983037	-0.324721863375892	-0.277116039893045
ENSG00000168291	-0.277909613565609	0.0610782004151069	-0.162331724727682	0.00317711967658833	-0.0325502308591519	-0.171704571798633
ENSG00000168301	0.121702919261484	0.0566527943578278	0.193990024872104	0.0906285074948213	-0.0422387913000687	0.0101273027993353
ENSG00000168412	0.0994989909391274	-0.0528923026297881	0.499094298571738	0.00743919807320085	-0.0847502816806405	0.12004225834084
ENSG00000168418	0.180874935175291	-0.0333153006019783	0.0515536460625376	0.0195403636801705	0.0394932908751275	-0.127432768855123
ENSG00000168487	-0.211987343669251	0.00527666614601567	0.148583945483722	0.0490110492301987	0.00242194295074327	0.13138984923348
ENSG00000168564	-0.0955766135298216	0.0304903935795053	0.0200860495111961	0.296751688206734	0.134780983744927	-0.0135601289120354
ENSG00000168658	-0.172627895164126	-0.0477993226167532	-0.588449870868097	-0.0309455038138964	0.0274574313078535	0.0968871893242055
ENSG00000168875	-0.0116482623818281	-0.0105978204067387	0.0783878476374197	-0.19220999851539	0.153129262227657	-0.127614853952229
ENSG00000169018	-0.0455649287519287	0.153043890127315	0.261972735515836	-0.158839343165925	-0.0122139441908793	0.0396194515647134
ENSG00000169047	-0.0481311011373974	0.0944091602598611	0.171517083067773	0.154163370464439	-0.0146339396844028	-0.0260625317035495
ENSG00000169169	-0.0617607400106402	-0.140320068156886	0.16150082483844	-0.0190650371088156	0.0904016424003563	0.00531658163641543
ENSG00000169393	-0.0575275209339576	0.0859046609377569	0.0971227219555961	-0.187408717897341	-0.0160846106448244	0.00813990003682245
ENSG00000169432	-0.269270187766545	0.00620057625727011	0.0285485184183199	-0.147904267502494	0.0558350344339485	0.0195370663079419
ENSG00000169554	-0.694579180478303	-0.0445013885215637	-0.0178408970471358	0.0745738170855195	-0.127613574480042	-0.134600105250393
ENSG00000169594	0.768693788114614	-0.147405156118958	-0.0120429612356627	0.0339763981612169	-0.00888212839839664	0.148404740324553
ENSG00000169851	-0.0439392787362263	0.0205201241203887	-0.325389619133467	0.236138131680747	0.0236814335322422	-0.309240834599579
ENSG00000169994	0.102357522329032	-0.0395024864732161	-0.0140505796325744	-0.0930936936227837	-0.199724783038299	0.328543100756101
ENSG00000170017	0.175733675776099	-0.114202957620876	0.00845268533440861	0.116291539221283	-0.206502890998651	0.266224625830391
ENSG00000170085	-0.00575323049938407	0.0266873146966245	0.129900581688119	-0.28054510587177	0.236007783726648	-0.066465797881517
ENSG00000170180	-0.0411463810274197	-0.221017268941111	-0.0679402894348578	0.187875983101104	-0.196438146779537	-0.186440210586012
ENSG00000170390	-0.136826186008649	0.0654441051831025	-0.0130355499334396	-0.349071354705933	-0.0288377676681334	0.107194951438254
ENSG00000170456	-0.24153579053646	0.0264993108156816	0.0382481879023035	-0.152369561237347	-0.957541749972769	0.045883758792904
ENSG00000170584	-0.138303809363229	0.161284895656702	0.06132845439225	-0.431963700833826	0.0119984408137555	0.00397345530943275
ENSG00000170776	-0.115227508502801	0.0526084959624017	-0.0451191483669087	0.354613780655792	0.286225259075069	0.10176415955235
ENSG00000170791	-0.121669060734976	-0.069668304219956	-0.0536223176988277	-0.0976985931195401	-0.0269791126772144	0.416574287090613
ENSG00000170920	0.0632017460131037	0.0537071673997186	0.0195025834546308	-0.0508137860219445	0.135087697241108	-0.00184549065567315
ENSG00000170946	0.00854783579341974	-0.135586985321225	-0.0185048522644031	0.049118919014564	0.0571667453044909	0.00685428051642963
ENSG00000170967	0.0611280812629366	-0.0745759160911745	-0.124942544529349	0.366963916348222	-0.176486929944349	-0.0308856259774641
ENSG00000171161	0.0111250803359025	-0.203255706187384	0.125101370273924	-0.0514618910047083	0.0407621476994405	-0.05045507283558
ENSG00000171189	-0.0253882792186078	-0.00521143828674712	0.050797355073243	-0.129329166623555	-0.201453638915366	-0.0121626026802772
ENSG00000171224	-0.155651513264439	-0.120298297761941	-0.107610557086731	-0.0241321363434001	0.0366491095169801	-0.117296506817633
ENSG00000171421	0.0802779872274056	-0.0541993202663204	0.102583348308058	0.152937151842606	-0.000950130350301078	-0.301356174129379
ENSG00000171435	0.0623687153875512	0.0883165838495999	0.172864245842286	0.0502471829384679	-0.0263165702905207	-0.0282535930700136
ENSG00000171469	0.106136657340134	-0.010694821556403	0.120118507749142	-0.0649446862210305	0.152017970752972	0.000638380778175573
ENSG00000171487	-0.0481231990249865	0.326070134611074	0.0476060561691822	0.0402286863382928	-0.00734584165526305	-0.0785682232613342
ENSG00000171522	0.17001990888686	0.081290970210705	0.0604204806352134	-0.162153744880024	-0.00178269224753584	-0.0957217310751538
ENSG00000171533	0.0895276095993802	-0.0431040942888818	-0.0554877491898432	0.0530407082161855	-0.0324653347816222	-0.0579139611813808
ENSG00000171540	-0.0129216472733938	-0.0109850417236418	-0.0515946719767231	0.103699532036021	-0.0626684980691922	-0.0998268372239114
ENSG00000171631	-0.0915280609184374	-0.0686804301836045	-0.0250853250846352	0.179703097782228	0.200543895717339	-0.0845258622343277
ENSG00000171695	-0.0477133386529503	0.029314662557212	0.0326664604847788	0.0707211263900784	-0.186447761459237	-0.00261952459055455
ENSG00000171700	-0.0977335421515668	0.0395995592766489	-0.00298604364397489	0.0682820828582382	-0.18737496142337	0.0241744909802089
ENSG00000171811	-0.00950585527459621	0.187798852701198	-0.0142117197744588	0.0323339831338458	-0.0693459189153286	-0.0118176868689626
ENSG00000171827	0.0481247248651172	-0.00757081257199665	-0.128296492101545	-0.0457999561009794	-0.0732441800959641	0.17883767037294
ENSG00000171864	-0.0473951992851633	-0.146348993288315	0.0374173055782331	0.175568259651834	0.00368172476439514	-0.066309293590062
ENSG00000171951	0.107623500407274	-0.104534601295861	0.00540667884597864	0.0403739021979819	0.129256877570654	0.0702049061764776
ENSG00000172071	-0.105907890738557	0.0681792020401974	-0.0464701283872492	-0.277588421284413	-0.159002649767762	-0.0144615390636632
ENSG00000172155	-0.0841053813122302	0.0315764857753686	-0.0265838361193407	-0.0787261058424604	-0.00187667956696143	-0.0266812950550997
ENSG00000172167	0.0968482522012385	0.0114442085447178	-0.165801822581224	-0.146333478957347	-0.0443014973893418	0.0152867651771
ENSG00000172199	-0.0497338200686146	0.0103390966571861	0.0661750234386614	-0.202838369828497	-0.0255065317746928	0.00904735049760349
ENSG00000172260	-0.0768031672531476	0.277934191112568	-0.302662766353623	0.0169899432273481	0.012102471739276	0.0072885765015099
ENSG00000172348	0.0244752563758365	0.201814908200361	0.190180074242746	0.0955689830611354	-0.0277011861102559	0.0414532333508379
ENSG00000172349	0.0429936368231412	0.25503422278666	0.1169234992488	0.0482888816278694	0.111351488536714	-0.0926630875297751
ENSG00000172487	0.187960856572967	-0.224336784633341	0.115586747372449	0.046161217569846	-0.399378365152935	-0.0797453412486959
ENSG00000172765	-0.0889358225605941	0.0898449252165229	0.0761458399172241	-0.105749070646413	0.00298596098932169	-0.0370131602328874
ENSG00000173137	-0.0592001848617715	-0.0955804222033792	0.027183393933744	-0.0455381445212547	-0.0621396847998158	0.111509926635142
ENSG00000173156	0.0180700924014629	0.0470087420690808	0.0264720354916067	0.0171406779285288	-0.00437452689370351	-0.134392098942513
ENSG00000173200	-0.245340615015703	-0.0512538052660959	0.0807353613786947	0.179306481409592	-0.0602738701933851	0.154405724194614
ENSG00000173281	-0.194211074668101	-0.0266552752784059	-0.204033578815925	0.05985587893691	-0.0839076700266948	-0.27434272540508
ENSG00000173335	0.0430280739356779	-0.0630138923199253	-0.0191633117071559	0.0438972317959972	0.0289295058217922	0.356433255839518
ENSG00000173467	0.053719249344405	0.0237965239006446	-0.10934258039512	0.102192294098406	0.162322246820447	0.0970126695302787
ENSG00000173559	0.153790439992606	-0.150071780043746	0.130115622836	0.291909045911114	-0.0110019185374523	-0.0339835951075319
ENSG00000173762	-0.0543952366437474	-0.0132370563163947	0.0323015943038068	-0.00833945546017982	0.0415812482833144	0.139104080280054
ENSG00000173826	-0.0899476913541942	0.077214769120275	-0.0347616127920357	-0.13888967823597	0.0660343175736543	0.243572958209937
ENSG00000173960	0.0174836210006847	-0.00586330084837409	0.00830025512028184	-0.051953297452607	0.0790222521898739	-0.0860389415562691
ENSG00000174132	0.0749229638677165	0.0234876958439128	0.0677705651666205	0.127840964834508	-0.099763164726685	-0.00304794998096547
ENSG00000174156	-0.0731179494260831	0.0276493457628474	0.0483533869420375	0.0123337601324399	0.0913320672385029	0.0978338424504524
ENSG00000174521	-0.105292945908161	0.0430263932064377	0.296198270250448	0.026658859410392	0.0593115724437233	0.0736158124643467
ENSG00000174586	-0.00624997304936237	-0.0872946646112253	-0.0473288246153819	-0.00447527215987679	-0.140220993716609	0.149426614005716
ENSG00000174837	-0.118391044502549	-0.00142318331243807	-0.032625878110542	-0.270377018089342	-0.101396085211092	-0.115697493275957
ENSG00000174951	-0.100345576567506	-0.0647559643975943	0.117651757805757	0.248225776992572	0.00357230051512492	0.114295829232997
ENSG00000175084	-0.0586552952028621	-0.0240610127935301	-0.0201274788924556	-0.00650161985668873	-0.0834600015710709	0.00822846830862822
ENSG00000175518	-0.084043965048498	0.0293158553866739	0.159228229999889	-0.00783172141651297	-0.122947306724135	0.045300679549884
ENSG00000175595	0.0880700920290979	-0.0247762647323973	0.407780549992597	-0.085246536820532	0.190834192085756	-0.0883388188380018
ENSG00000175664	-0.0859476755726535	-0.0142154025984498	-0.0118414279584327	0.0516747721113979	-0.0822235479694052	0.0719580477605808
ENSG00000175874	-0.0773692673286887	0.545160139058442	-0.152249820728298	-0.0238357979481411	-0.0821841396453703	-0.284147659702285
ENSG00000175938	0.0451712628910593	0.0354958709641181	0.105549286309561	-0.029166558307075	-0.0235115362273192	-0.0680346381988179
ENSG00000176155	-0.264191229864329	-0.429767034595761	-0.0273031513803463	-0.0577503815180664	0.308534727690436	-0.124037748613336
ENSG00000176209	-0.157517311338364	0.192458402050551	-0.418528494034284	0.100770590915381	-0.268150764164696	-0.0107179605072109
ENSG00000176401	-0.0180854416523151	-0.0102710113111482	-1.71415777106311	-0.0478160581383301	0.13407578596409	0.140832151276405
ENSG00000176555	0.0537982538031292	0.0905912741852356	0.541186772977488	-0.217320574874882	0.121348512780618	-0.221538089184508
ENSG00000176884	-0.153068949495927	-0.0496551281503782	-0.183299402582666	0.159152042047007	0.00333238636353439	0.0661709757120281
ENSG00000176974	0.0870829726775447	0.412118806212088	0.225090537876644	0.0174338172007396	0.0272333134458789	-0.107414814542922
ENSG00000177432	-0.370826050521872	0.0518295807208672	0.048677078301551	0.00918964319978629	-0.0267719503916203	-0.21645572783701
ENSG00000177556	-0.0503490784049229	-0.00198785339922984	-0.603534495082469	-0.440151249940598	0.13058340304669	-0.113480864196832
ENSG00000177614	-0.12635698672165	0.0157729458389806	-0.137773285742337	-0.356175827778777	-0.0680393684849836	-0.0510172341783243
ENSG00000177627	-0.183847998913033	-0.0201066860627114	-0.104909429503461	-0.214113730388527	-0.27254987184075	-0.0675292973602669
ENSG00000177685	0.097331317974269	0.0744191221813685	0.014323268917814	0.175260078436827	-0.140567018650406	0.197780778549571
ENSG00000177943	0.141327034091679	-0.132078707126996	-0.0274256429109926	-0.207555811340474	-0.0181592865914286	-0.0384348446181656
ENSG00000178026	-0.0394617740571948	0.00282079798058277	0.307114828442707	0.0390766382583904	0.0231000640390118	0.0611418287205895
ENSG00000178202	0.0728264833584168	-0.0544766001277696	0.101584401297675	-0.0492645882079371	-0.0224424222085956	-0.0225104783729198
ENSG00000178694	-0.010074998876848	0.0580917070074666	0.10694970742544	-0.0735939776234791	-0.0196671168148708	0.0595916118489971
ENSG00000179055	-0.034165219610912	-0.120433816688459	0.0235119583383678	-0.0448063838172065	0.0425509826928234	-0.0464319607420975
ENSG00000179134	-0.130316841121687	-0.0130406080755865	0.0183447542706983	0.0198342580212782	-0.0582995633869334	-0.0479993853008285
ENSG00000179152	0.130034766660161	0.0961188776264266	-0.0102652677590497	-0.100865968938238	0.0284781296016365	0.0682910767995022
ENSG00000179284	0.117668290514041	-0.131941202321028	0.19498886422483	0.0109686079008394	-0.0367239816963559	-0.0885227550779402
ENSG00000179476	0.00959490815539225	0.038373649506798	-0.112595515149997	-0.0712887636878759	0.455568999500136	-0.19895176827273
ENSG00000179958	-0.217735518190448	0.0198116968829263	0.0264772798314918	-0.0658693023227445	0.0795253565253817	0.1023252308817
ENSG00000180113	0.287524089673646	-0.087481759985464	-0.26628279322167	-0.110827820069081	0.183820865208663	-0.0284892182139134
ENSG00000180432	0.197672842854389	0.0644927784461566	0.0187657390273121	-0.11859644127451	-0.210502289845519	-0.117890015707164
ENSG00000180479	0.475260165401084	-0.0778850229442837	-0.216249232633656	-0.174289560270987	-0.706136983493299	0.0470015839713227
ENSG00000181016	-0.120446023862226	0.0935791931154704	-0.0750126037376727	-0.159263586731833	0.136614127408819	-0.104856457497046
ENSG00000181027	0.189621861701657	-0.130751301269806	0.132703590055424	-0.0339505263230322	-0.0142221502750113	-0.006532117498117
ENSG00000181264	-0.344078913475209	0.0460667304644936	-0.124787853583224	-0.0905217160459015	-0.0748604219609819	0.183322155252683
ENSG00000181513	-0.0411792109784426	0.0320587739921801	-0.0409407993585953	-0.0333288338302481	-0.0272626829634938	0.00389371080957031
ENSG00000181718	0.0506469636721194	0.199972691036651	-0.323645086131611	-0.0195281366864997	-0.0448917019646663	0.0625604218462632
ENSG00000181722	0.126749521819393	-0.186043723311662	-0.0458366440811802	-0.0748286987433525	0.0152887823466135	-0.00634300312129366
ENSG00000181789	-0.0825594359475629	0.288718823771054	-0.0276999283258528	0.0394629543548343	0.0403497349453904	0.178012556941246
ENSG00000182013	0.15779708986189	-0.467754490210822	-0.04744318721899	-0.10787184400671	-0.102619817648581	-0.0913461725270264
ENSG00000182154	0.0999296347111081	-0.0561702801254584	-0.0843933106613661	-0.0564168575124725	-0.0680549621480028	-0.184990594037902
ENSG00000182489	-0.094122602971014	-0.0571086201505902	0.104507428385175	0.0218456115786735	-0.325110378997727	0.0425520147322631
ENSG00000182628	0.0236960343800465	-0.199225254473591	0.0756955868093403	-0.0544843866628056	-0.191618295992087	-0.111054418407917
ENSG00000182853	-0.0196629095861904	0.0326127067613748	0.11278794845388	-0.689021709771798	0.155107467343775	-0.0653635558283228
ENSG00000182968	0.0451073497601513	-0.0882723803072404	-0.0720629426206347	-0.10183188836193	0.177284734994682	-0.101780265387209
ENSG00000183134	0.110880248760875	0.0404595782463166	-0.180634716712202	0.4677503269511	-0.0607267824736451	-0.0507197059086855
ENSG00000183207	-0.0148412153275886	0.056305980186617	-0.0789086087221301	-0.0706257132627298	0.0799802929717493	1.8404153702356e-05
ENSG00000183640	0.0438427820605381	0.0681866317019312	-0.181718387221662	-0.00805220427074893	-0.111765510164024	0.0866684361609735
ENSG00000183644	0.133025389550277	-0.106427497061695	-0.0947210411306922	-0.0165201334584288	-0.414789646150318	0.214245077740875
ENSG00000183715	-0.101941293988813	0.0566429299778367	0.143139139086633	0.128450339352973	-0.0873005607166393	0.120302806181183
ENSG00000183765	-0.00463652371929394	-0.252251855638904	0.0124591343761269	-0.199684975654436	-0.0554352288014952	-0.346487485596802
ENSG00000183783	0.0950701843896553	0.243170382229354	-0.162161113052874	-0.208464551116657	0.116842985497655	-0.203318456092563
ENSG00000183785	0.18289734401183	-0.153411428590399	-0.215694688310107	-0.157812633733854	-0.166218553375799	-0.0961563947583646
ENSG00000184047	-0.102526509473173	0.021017409309471	-0.273861474925875	-0.0923115770511413	0.102972217558897	-0.0137120816787319
ENSG00000184148	0.131273582994366	0.0256641008455232	0.128236229559366	0.224557282400705	-0.0100777140269723	0.063351154113203
ENSG00000184384	0.0663907641202967	-0.0742746750916308	-0.00151393879462584	-0.121971392668458	0.0828240610983162	-0.143340169476097
ENSG00000184428	-0.115092211809387	-0.193738382633285	0.0821744008430614	0.111816634470098	-0.0186896504931552	0.039355087554636
ENSG00000184445	0.112584131724399	-0.0349417097335397	0.288701238673851	-0.0843183597607779	-0.0456602020310418	-0.00495658897111658
ENSG00000184507	-0.0910507911800543	-0.0660874676457469	-0.18242695981647	0.0608714737557546	0.0255790174061093	0.0565853530645999
ENSG00000184634	-0.0306314042412206	-0.207093156093614	0.212005213265674	-0.0710088833562098	-0.0559064382306674	-0.123067984570984
ENSG00000184992	0.106691612338423	-0.166913844079933	0.0848180506323288	0.00446915870061678	-0.0422622777405947	0.00122769142219574
ENSG00000185022	-0.0713501497791024	-0.0453111469225878	-0.131913084212169	-0.068501630339691	0.150519110923447	-0.152223394156953
ENSG00000185104	0.0737505794076056	-0.00708799813171238	-0.269504906103324	-0.066044451261004	0.264581845372811	-0.308524108170128
ENSG00000185129	-0.161531340966001	0.00552893549642312	-0.229047972760274	-0.0491030527652037	-0.00478072817578686	0.0751108118671085
ENSG00000185324	0.536755607230781	0.0486530676761875	0.015870197123804	-0.098409719570635	-0.0492313560429748	-0.446418602014235
ENSG00000185477	0.247388382274406	-0.0296843424826901	0.108065334507805	-0.160841788539168	-0.0438497387607004	-0.000498422491350681
ENSG00000185483	-0.0244138772035845	-0.1140938753365	-0.0712565060117596	0.0845436231324553	-0.0782261180376406	-0.189583251997402
ENSG00000185633	-0.00515719359969236	-0.0348291379553339	-0.0266029073445736	-0.176746534615803	0.253393049940233	0.0979447994637788
ENSG00000185634	0.0317357272843474	-0.0737380049293019	0.12948727904211	-0.0305116353783754	-0.00134728144516731	-0.020591276099801
ENSG00000185651	0.150660360756174	-0.118987273488835	0.0115290753291163	-0.113735649488084	-0.3309625447272	-0.0673119093585439
ENSG00000185818	0.159582983698219	0.0063131121673905	-0.0156576944922418	-0.0071536760490174	0.173594320149321	-0.011640162221522
ENSG00000186010	-0.0101521672029975	-0.262412292063119	-0.17491150042864	0.265372903754016	-0.139448243637	-0.022305268583383
ENSG00000186063	-0.107348017976029	0.193233623269143	0.00307169423885393	-0.259026561184617	0.00536543003766532	0.0436392696392828
ENSG00000186188	-0.013246440975237	-0.00240466699403363	-0.288573331235189	0.0152740765897835	-0.130751301269806	-0.192853108943021
ENSG00000186207	-0.0721992820957436	0.0697521171716051	-0.0465039269121525	0.0562041130381035	-0.00131813432445564	-0.048184266496422
ENSG00000186281	0.130087995361057	0.0703607456524592	0.143088256342242	-0.139434046800128	0.0546143510750582	-0.153858175957892
ENSG00000186334	0.104647098707414	-0.223306019974038	-0.141465136069615	-0.0903165621889125	-0.260355439856931	0.0839241581985715
ENSG00000186453	-0.100117392601031	0.35844084154071	-0.12788420741887	0.00194155902580739	0.27862457247346	-0.139472904887034
ENSG00000186526	0.0174039645168271	0.251996726171479	0.123214763845783	0.0167954207406863	0.453846569916068	-0.119563985309387
ENSG00000186723	0.0442505936616285	-0.0621303244205945	-0.0594891305284673	0.00744513663242685	0.00853423664012235	-0.193544729043475
ENSG00000186732	0.0038533822210649	-0.0765806091240607	0.144257896854942	0.032285866596394	0.102233576116753	-0.0107629674757419
ENSG00000186847	-0.128270282621007	0.0336251639630589	0.0398711124592624	0.0971797349454307	-0.154876455219826	0.0880850583131156
ENSG00000186868	0.0461637649472397	-0.109501743355587	0.0358021715926424	-0.0215486673562448	-0.0964155129321312	0.095720053215001
ENSG00000186952	0.223914739149344	-0.0722079642941669	0.147715971520736	0.0613202566113043	-0.0281216747148315	-0.0222438566679373
ENSG00000187187	-0.0594920539591707	-0.0832423021489387	0.0506810066189323	0.114826216669201	0.0377630434302967	-0.246969640535938
ENSG00000187486	-0.036966768615363	-0.230306917513798	-0.0142088756374778	0.0514026015218697	-0.0165728727506901	0.037148633555977
ENSG00000187531	0.045518113772531	-0.000559898935892811	0.0831870777642922	-0.0147249940185604	0.0258019126227748	-0.0208096635249092
ENSG00000187535	0.0575911583893406	0.0803700052454897	0.066450697023208	-0.0352999152603584	-0.078509455949385	-0.0410924916390227
ENSG00000187715	-0.060539850572536	-0.0205847346847309	-0.147766830091513	-0.0616374537584052	0.0651988646365522	0.228880849788552
ENSG00000187733	0.0561785298558254	0.190953141378407	0.227168888244909	0.0687031906246955	-0.12535195283428	0.247782667950807
ENSG00000187735	-0.0386740790210993	0.0944941717459145	-0.0525732846351706	0.0220425060114883	0.035230934591293	-0.184055877195743
ENSG00000188175	-0.0809394184060285	0.258014257719153	-0.119178875628345	-0.0226404679864517	-0.105374155344464	-0.336261757273258
ENSG00000188517	0.0910950315212945	0.100735929673371	-0.126252418295637	-0.0526996399784903	-0.536253003274613	0.147421166593243
ENSG00000188554	0.099905742768895	0.0562950316490071	0.321287436684231	-0.0691832023229274	-0.1705144157565	0.180940336160719
ENSG00000188612	-0.150595436593095	-0.201912440446212	0.135994282669201	-0.071042042830241	-0.226031731887539	0.210644555525462
ENSG00000188659	0.00180835514628027	0.253980641854927	-0.0210564542184863	-0.0687970186920814	0.224843793352356	0.131605658497562
ENSG00000188739	-0.148046328478216	-0.0743122266842538	-0.0242545981886385	0.0962515693451949	-0.0815044057294815	-0.0875972433142754
ENSG00000188992	-0.176461978131623	-0.00675398873869604	0.403466734299206	-0.282525141954687	0.0783684299814518	0.0422570048202614
ENSG00000188994	0.21648350573696	-0.0626803651525192	-0.297835624172417	-0.138067851955904	0.0388021668849294	0.0142256181636776
ENSG00000189042	-0.0176702574142382	0.0589373248730573	0.0107324531424968	-0.119926228562107	-0.0499938480648782	0.205365759395059
ENSG00000189308	-0.00524981360473179	-0.323607292469836	-0.0578112210040196	0.0169723164552564	0.0085801926148091	-0.120357714528788
ENSG00000189376	-0.0422784630581295	-0.0851054875771805	0.0363487544082398	-0.136256148682059	-0.0178976394028352	0.106679301085078
ENSG00000189409	0.0462025442714372	-0.0570131905996772	0.130762467536673	0.288765126098904	-0.155040607878875	0.0618021530312651
ENSG00000196099	0.206283880164661	-0.214798940371668	0.108474524785127	0.0560954470219679	-0.247887668740798	0.0494940295298134
ENSG00000196155	0.300306831912599	0.0313883406465131	0.0484956301823993	0.0544713868335137	-0.00595216224771515	-0.00386086205546121
ENSG00000196199	-0.173365291482317	-0.11164964936189	-0.0761200786820974	-0.122962850802664	-0.0164422309385136	0.00350355792462557
ENSG00000196329	0.155498421798682	0.129080939811563	-0.322885045870451	0.205896830997991	0.0231975338211242	-0.0610582975786533
ENSG00000196335	0.139265987517485	-0.136912838174903	-0.12114100465045	-0.00328495163776221	-0.0607887167216861	0.0971240734998871
ENSG00000196367	-0.0382831794172652	0.037866009525288	-0.0902097502518269	-0.283907388046009	-0.052917254812994	0.10880799946871
ENSG00000196636	-0.0973264034679797	0.0739016570951903	0.174783180323417	-0.0753866278619798	0.426919306467254	0.0381172668359466
ENSG00000196652	0.0369408847468347	-0.0161448314677551	0.16782223852863	0.240885612133924	0.0474145937325643	-0.0965842419898063
ENSG00000196700	0.0339281279323694	-0.0481231491892418	-0.0339943071674741	-0.194759910202377	-0.0530174726878026	0.0815077575640502
ENSG00000196712	-0.0364071612685155	0.030196955144772	-0.104418230817406	-0.158896080808336	0.176373243604251	-0.0725974953272826
ENSG00000196743	-0.0044480781936634	-0.0657373161428205	0.163228637908531	0.19605439599893	0.46150560564701	0.0693294912178685
ENSG00000196787	-0.0673752512430038	-0.0277372704504405	0.174362723756663	0.0556972224763731	-0.42161889339025	-0.133185255843153
ENSG00000196860	-0.032847863760562	-0.0659992484029737	0.0312397874734896	-0.0213155472874463	-0.207031072897781	-0.0282372192239212
ENSG00000197121	0.165583409346198	-0.00491602016676899	-0.0488961657917946	0.0396542060661105	0.00149883308869292	0.0554472156069673
ENSG00000197134	-0.117217340355512	-0.351540999316032	-0.146437621590086	-0.148150935750223	0.145020679187392	0.0762020442361534
ENSG00000197147	0.0212926106799856	-0.0035971887012695	0.0251296611275068	-0.114229676803489	-0.436875479690731	-0.106416505977072
ENSG00000197265	-0.0202941471976968	-0.175496615018465	-0.0346832375658993	0.00399948041606872	0.0416254592354406	-0.0715110855895542
ENSG00000197363	0.187029533058341	0.0950472367781365	-0.133565578013571	-0.210104988367222	-0.166862647515464	-0.0250887172519813
ENSG00000197467	-0.114489375368175	-0.0706096704075566	-0.168351072612889	-0.147044252996449	-0.124467509401959	-0.0957388212674957
ENSG00000197576	-0.12322993861226	0.0484062587973586	-0.218841787345222	0.102521899752085	0.151346559757133	-0.0352106265567285
ENSG00000197579	-0.0536557544134932	0.0923644795879082	-0.066694584886165	-0.00374556675535735	0.0721494283289985	-0.0632497593828149
ENSG00000197705	-0.107981763305067	0.0122183053036959	0.0492571106181844	0.0177747430096646	0.0439962700997919	0.0256561922577626
ENSG00000197837	0.143510435990026	-0.0470266597834398	0.197937486336642	0.00424665276789919	-0.0673438153273717	-0.329305164731761
ENSG00000198060	0.018162128543621	0.275370477495366	-0.0539886120245517	-0.0754309311862057	-0.0417884496532013	0.123110023270083
